symbol,entry_utc,exit_utc,entry_price,exit_price,size_usd,qty,duration_h,exit_reason,signals,ad_class,peak_pct,net_pnl,pnl_pct
JUPUSDT,2025-07-21 00:00,2025-07-21 03:14,0.5608,0.57036,454.04,809.6208521057183,3.25,TRAILING,RSI+OBV,ad_full,3.78,7.0531,1.553
HFTUSDT,2025-07-21 04:00,2025-07-21 09:59,0.0886,0.08505599999999999,757.89,8554.104699542755,6.0,STOP_LOSS,RSI,ad_A_only,0.9,-31.4299,-4.147
ZILUSDT,2025-07-21 04:00,2025-07-22 01:14,0.0138,0.013248,757.89,54919.83162170203,21.25,STOP_LOSS,MACD,ad_full,1.09,-31.4299,-4.147
BONKUSDT,2025-07-21 12:00,2025-07-21 13:29,3.496e-05,3.5926799999999996e-05,395.65,11317247.671135398,1.5,TRAILING,RSI+OBV,ad_full,4.86,10.3398,2.613
TURBOUSDT,2025-07-21 12:00,2025-07-21 15:44,0.005608,0.00566244,395.65,70551.17307112936,3.75,TRAILING,RSI+OBV,ad_full,3.03,3.2444,0.82
COTIUSDT,2025-07-21 12:00,2025-07-22 01:29,0.06811,0.0653856,395.65,5808.999832372536,13.5,STOP_LOSS,MACD,ad_full,1.04,-16.4076,-4.147
WUSDT,2025-07-21 16:00,2025-07-21 19:44,0.1,0.096,477.33,4773.344292954084,3.75,STOP_LOSS,RSI,ad_full,0.1,-19.7951,-4.147
WLDUSDT,2025-07-21 16:00,2025-07-21 19:44,1.248,1.19808,477.33,382.47951065337213,3.75,STOP_LOSS,MACD,ad_full,0.16,-19.7951,-4.147
QNTUSDT,2025-07-21 16:00,2025-07-22 00:29,123.88,125.84179999999999,477.33,3.8532001073248985,8.5,TRAILING,RSI,ad_full,3.66,6.8375,1.432
BONKUSDT,2025-07-21 20:00,2025-07-22 00:44,3.398e-05,3.43784e-05,457.44,13461897.37561857,4.75,TRAILING,RSI+OBV,ad_full,3.24,4.673,1.022
SANTOSUSDT,2025-07-21 20:00,2025-07-22 20:14,2.366,2.326,457.44,193.336970762265,24.25,TIME_24H,MACD,ad_full,2.16,-8.4138,-1.839
PENGUUSDT,2025-07-22 04:00,2025-07-22 12:44,0.037342,0.037779,1026.5,27489.160331948853,8.75,TRAILING,MACD,ad_full,3.23,10.464,1.019
1000CHEEMSUSDT,2025-07-22 04:00,2025-07-23 04:14,0.001385,0.001408,1026.5,741155.3971954037,24.25,TIME_24H,RSI+OBV,ad_D_only,2.45,15.494,1.509
REZUSDT,2025-07-22 16:00,2025-07-23 08:44,0.01367,0.014062999999999999,456.53,33396.5970508675,16.75,TRAILING,RSI+OBV,ad_full,4.97,12.4302,2.723
PENDLEUSDT,2025-07-22 16:00,2025-07-23 10:14,4.825,4.632,579.63,120.12984838063826,18.25,STOP_LOSS,RSI,ad_full,1.26,-24.0371,-4.147
GLMUSDT,2025-07-23 00:00,2025-07-23 13:44,0.2876,0.276096,224.31,779.9384191128779,13.75,STOP_LOSS,RSI+OBV,ad_full,0.07,-9.3021,-4.147
ANIMEUSDT,2025-07-23 00:00,2025-07-23 13:59,0.0216,0.020736,224.31,10384.735617447393,14.0,STOP_LOSS,RSI+OBV,ad_full,1.2,-9.3021,-4.147
IOSTUSDT,2025-07-23 12:00,2025-07-23 13:44,0.004246,0.00407616,1262.91,297436.3194026624,1.75,STOP_LOSS,RSI,ad_full,0.24,-52.3731,-4.147
ARDRUSDT,2025-07-24 00:00,2025-07-24 00:14,0.11705,0.112368,611.5,5224.223343050341,0.25,STOP_LOSS,MACD,ad_full,1.92,-25.3587,-4.147
CVXUSDT,2025-07-24 00:00,2025-07-24 00:29,4.774,4.83042,611.5,128.08867664517018,0.5,TRAILING,MACD,ad_full,3.25,6.3041,1.031
POLYXUSDT,2025-07-24 00:00,2025-07-24 05:29,0.1555,0.14928,611.5,3932.445931215707,5.5,STOP_LOSS,MACD,ad_full,0.96,-25.3587,-4.147
TAOUSDT,2025-07-24 00:00,2025-07-24 06:44,424.5,407.52,611.5,1.4405072845796052,6.75,STOP_LOSS,MACD,ad_full,2.33,-25.3587,-4.147
BONKUSDT,2025-07-24 04:00,2025-07-24 05:14,3.435e-05,3.2976e-05,1203.09,35024562.56929617,1.25,STOP_LOSS,RSI+OBV,ad_full,0.79,-49.8923,-4.147
SOPHUSDT,2025-07-24 08:00,2025-07-24 08:14,0.04745,0.045551999999999995,775.59,16345.386569944721,0.25,STOP_LOSS,MACD+RSI,ad_full,0.93,-32.1637,-4.147
CRVUSDT,2025-07-24 08:00,2025-07-24 11:44,0.9663,1.002638,775.59,802.6374756740939,3.75,TRAILING,RSI+OBV,ad_full,5.88,27.981,3.608
AWEUSDT,2025-07-24 08:00,2025-07-24 11:59,0.06437,0.061795199999999995,775.59,12048.91397768956,4.0,STOP_LOSS,RSI+OBV,ad_full,2.33,-32.1637,-4.147
BROCCOLI714USDT,2025-07-24 12:00,2025-07-24 13:14,0.05075,0.051449999999999996,906.77,17867.39761659176,1.25,TRAILING,RSI,ad_A_only,3.45,11.1376,1.228
VICUSDT,2025-07-24 12:00,2025-07-24 16:44,0.2528,0.24268800000000001,906.77,3586.9083427295564,4.75,STOP_LOSS,RSI+OBV,ad_A_only,1.11,-37.6038,-4.147
HAEDALUSDT,2025-07-24 12:00,2025-07-24 20:29,0.1653,0.158688,477.01,2885.7524745469095,8.5,STOP_LOSS,MACD,ad_A_only,0.91,-19.7818,-4.147
CFXUSDT,2025-07-24 16:00,2025-07-24 16:44,0.1799,0.172704,305.61,1698.7814676655032,0.75,STOP_LOSS,RSI+OBV,ad_full,0.06,-12.6737,-4.147
FETUSDT,2025-07-24 16:00,2025-07-24 23:14,0.752,0.72192,305.61,406.3973218524256,7.25,STOP_LOSS,RSI+OBV,ad_full,0.4,-12.6737,-4.147
ENSUSDT,2025-07-24 16:00,2025-07-24 23:29,29.33,28.156799999999997,305.61,10.419733584487695,7.5,STOP_LOSS,RSI,ad_full,0.92,-12.6737,-4.147
AMPUSDT,2025-07-25 00:00,2025-07-25 04:29,0.00391,0.0037536,1107.45,283236.40483705583,4.5,STOP_LOSS,RSI+OBV,ad_full,0.23,-45.9261,-4.147
HYPERUSDT,2025-07-25 04:00,2025-07-25 05:14,0.5166,0.5586,1098.32,2126.0568317831917,1.25,TRAILING,MACD,ad_A_only,10.34,87.5799,7.974
MUBARAKUSDT,2025-07-25 12:00,2025-07-25 15:44,0.04318,0.0414528,1128.28,26129.7184915577,3.75,STOP_LOSS,RSI,ad_A_only,1.23,-46.7898,-4.147
PYTHUSDT,2025-07-25 16:00,2025-07-26 16:14,0.123,0.1299,1100.74,8949.130155392193,24.25,TIME_24H,RSI+OBV,ad_full,6.75,60.0516,5.456
SEIUSDT,2025-07-25 16:00,2025-07-26 16:14,0.3189,0.3386,1100.74,3451.6870778088414,24.25,TIME_24H,RSI+OBV,ad_A_only,7.15,66.2961,6.023
MBLUSDT,2025-07-26 20:00,2025-07-27 20:14,0.002442,0.002458,775.79,317684.9451851425,24.25,TIME_24H,RSI,ad_A_only,1.8,3.9155,0.505
ORCAUSDT,2025-07-26 20:00,2025-07-27 20:14,2.561,2.565,775.79,302.9233253190621,24.25,TIME_24H,RSI,ad_full,0.9,0.0471,0.006
ACHUSDT,2025-07-26 20:00,2025-07-27 20:14,0.02333,0.02328,775.79,33252.74908453142,24.25,TIME_24H,RSI,ad_A_only,0.09,-2.8251,-0.364
FETUSDT,2025-07-28 00:00,2025-07-28 00:29,0.756,0.7742,776.16,1026.6724620341217,0.5,TRAILING,RSI+OBV,ad_A_only,4.5,17.5072,2.256
PENGUUSDT,2025-07-28 00:00,2025-07-28 13:44,0.04313,0.0414048,776.16,17995.928154365778,13.75,STOP_LOSS,MACD,ad_full,1.51,-32.1875,-4.147
GMTUSDT,2025-07-28 00:00,2025-07-28 14:29,0.0518,0.049727999999999994,776.16,14983.868364822318,14.5,STOP_LOSS,RSI,ad_A_only,1.74,-32.1875,-4.147
DYDXUSDT,2025-07-28 04:00,2025-07-28 14:29,0.6516,0.625536,264.15,405.3847078424233,10.5,STOP_LOSS,MACD+RSI,ad_A_only,1.61,-10.9542,-4.147
YFIUSDT,2025-07-28 04:00,2025-07-28 18:14,5716.0,5487.36,264.15,0.04621215458889486,14.25,STOP_LOSS,RSI,ad_A_only,1.66,-10.9542,-4.147
BROCCOLI714USDT,2025-07-28 04:00,2025-07-28 22:29,0.05363,0.0514848,264.15,4925.390185159855,18.5,STOP_LOSS,MACD,ad_A_only,1.7,-10.9542,-4.147
BONKUSDT,2025-07-28 16:00,2025-07-28 21:29,3.424e-05,3.2870399999999996e-05,1139.52,33280366.48149764,5.5,STOP_LOSS,RSI+OBV,ad_A_only,0.85,-47.2559,-4.147
PYTHUSDT,2025-07-29 00:00,2025-07-29 08:29,0.1273,0.13181,440.4,3459.5174029921327,8.5,TRAILING,RSI+OBV,ad_A_only,5.66,14.9301,3.39
SEIUSDT,2025-07-29 00:00,2025-07-29 09:14,0.3212,0.338296,440.4,1371.0976506877287,9.25,TRAILING,RSI+OBV,ad_A_only,7.47,22.7621,5.169
RPLUSDT,2025-07-29 00:00,2025-07-29 10:14,6.9,7.2226,440.4,63.82558918853601,10.25,TRAILING,MACD,ad_A_only,6.81,19.9141,4.522
SUIUSDT,2025-07-29 00:00,2025-07-29 16:44,3.9084,3.752064,440.4,112.67950194475961,16.75,STOP_LOSS,MACD,ad_full,2.55,-18.2632,-4.147
SOLVUSDT,2025-07-29 00:00,2025-07-29 16:59,0.04138,0.042904399999999995,440.4,10642.739618194742,17.0,TRAILING,MACD,ad_D_only,5.8,15.551,3.531
MANAUSDT,2025-07-29 12:00,2025-07-29 20:14,0.3082,0.29587199999999997,459.31,1490.2897357216932,8.25,STOP_LOSS,MACD+RSI,ad_A_only,1.01,-19.0475,-4.147
1INCHUSDT,2025-07-29 12:00,2025-07-30 09:44,0.2759,0.264864,459.31,1664.7600454854144,21.75,STOP_LOSS,MACD+RSI,ad_A_only,1.3,-19.0475,-4.147
FLOWUSDT,2025-07-29 12:00,2025-07-30 11:29,0.399,0.38304,459.31,1151.1461066401648,23.5,STOP_LOSS,MACD+RSI,ad_A_only,1.25,-19.0475,-4.147
HOMEUSDT,2025-07-30 00:00,2025-07-30 03:29,0.03447,0.0350938,439.46,12749.193278114804,3.5,TRAILING,MACD,ad_full,3.89,7.2878,1.658
ZKUSDT,2025-07-30 00:00,2025-07-30 07:59,0.05793,0.0556128,439.46,7586.133131307049,8.0,STOP_LOSS,RSI+OBV,ad_A_only,0.05,-18.2246,-4.147
TONUSDT,2025-07-30 00:00,2025-07-30 08:59,3.377,3.4241200000000003,439.46,130.13464385449137,9.0,TRAILING,MACD,ad_full,3.46,5.4681,1.244
1000CATUSDT,2025-07-30 08:00,2025-07-30 08:59,0.01176,0.011289599999999999,564.95,48039.90472843849,1.0,STOP_LOSS,RSI+OBV,ad_full,1.96,-23.4284,-4.147
HEIUSDT,2025-07-30 08:00,2025-07-30 19:14,0.3595,0.36456,302.76,842.1583859526895,11.25,TRAILING,RSI,ad_full,3.48,3.804,1.256
TUTUSDT,2025-07-30 12:00,2025-07-31 12:14,0.06101,0.06006,1089.45,17856.899374580353,24.25,TIME_24H,RSI+OBV,ad_A_only,0.31,-18.5855,-1.706
TURBOUSDT,2025-07-30 16:00,2025-07-30 19:14,0.004706,0.00451776,777.71,165258.94546647338,3.25,STOP_LOSS,MACD,ad_A_only,1.91,-32.2516,-4.147
CYBERUSDT,2025-07-31 00:00,2025-07-31 03:14,1.755,1.82378,263.09,149.90738561373712,3.25,TRAILING,RSI+OBV,ad_A_only,6.04,9.9083,3.766
PENDLEUSDT,2025-07-31 00:00,2025-07-31 13:14,4.324,4.4795799999999995,263.09,60.8435387955848,13.25,TRAILING,RSI+OBV,ad_A_only,5.71,9.0643,3.445
SUSHIUSDT,2025-07-31 00:00,2025-07-31 20:14,0.836,0.8025599999999999,263.09,314.6979207561108,20.25,STOP_LOSS,RSI+OBV,ad_A_only,2.75,-10.9102,-4.147
ICPUSDT,2025-07-31 00:00,2025-07-31 22:44,5.471,5.25216,263.09,48.087636949754824,22.75,STOP_LOSS,RSI+OBV,ad_A_only,2.07,-10.9102,-4.147
FLOKIUSDT,2025-07-31 16:00,2025-07-31 16:29,0.0001147,0.0001176098,538.81,4697561.295747463,0.5,TRAILING,RSI+OBV,ad_A_only,4.63,12.8505,2.385
BOMEUSDT,2025-07-31 16:00,2025-07-31 17:14,0.001911,0.00193158,538.81,281952.00451189635,1.25,TRAILING,RSI+OBV,ad_A_only,3.14,4.99,0.926
WUSDT,2025-07-31 16:00,2025-07-31 22:14,0.0815,0.07824,538.81,6611.169087389373,6.25,STOP_LOSS,RSI+OBV,ad_A_only,2.7,-22.3445,-4.147
SPKUSDT,2025-08-01 00:00,2025-08-01 00:14,0.097444,0.09947,301.89,3098.1068934687783,0.25,TRAILING,RSI+OBV,ad_full,4.16,5.8192,1.928
DOGEUSDT,2025-08-01 00:00,2025-08-01 08:14,0.20974,0.2013504,453.72,2163.2512520287514,8.25,STOP_LOSS,MACD+RSI,ad_A_only,0.41,-18.8158,-4.147
LDOUSDT,2025-08-01 00:00,2025-08-01 08:14,0.951,0.9129599999999999,453.72,477.0981257628921,8.25,STOP_LOSS,RSI+OBV,ad_A_only,0.95,-18.8158,-4.147
CRVUSDT,2025-08-01 00:00,2025-08-01 13:59,0.9373,0.8998079999999999,453.72,484.0716073834529,14.0,STOP_LOSS,MACD,ad_A_only,2.6,-18.8158,-4.147
ADAUSDT,2025-08-01 00:00,2025-08-01 13:59,0.7392,0.7096319999999999,453.72,613.7991309530714,14.0,STOP_LOSS,MACD,ad_A_only,0.28,-18.8158,-4.147
ENAUSDT,2025-08-01 08:00,2025-08-01 09:59,0.5939,0.570144,306.33,515.799408245274,2.0,STOP_LOSS,RSI+OBV,ad_full,0.64,-12.7036,-4.147
VICUSDT,2025-08-01 12:00,2025-08-01 13:29,0.2701,0.278418,582.15,2155.3230012641093,1.5,TRAILING,RSI+OBV,ad_A_only,5.18,17.0413,2.927
FIDAUSDT,2025-08-01 12:00,2025-08-01 22:44,0.0989,0.094944,582.15,5886.276467557492,10.75,STOP_LOSS,MACD,ad_A_only,2.93,-24.1419,-4.147
BONKUSDT,2025-08-01 16:00,2025-08-01 19:44,2.714e-05,2.60544e-05,489.77,18046221.823342886,3.75,STOP_LOSS,RSI+OBV,ad_A_only,0.04,-20.3109,-4.147
CVXUSDT,2025-08-01 16:00,2025-08-01 22:14,4.2,4.032,489.77,116.61296673464904,6.25,STOP_LOSS,RSI+OBV,ad_A_only,1.79,-20.3109,-4.147
PROMUSDT,2025-08-01 16:00,2025-08-02 16:14,8.457,8.27,489.77,57.913498910432295,24.25,TIME_24H,MACD,ad_A_only,2.93,-11.5564,-2.36
HBARUSDT,2025-08-01 20:00,2025-08-01 22:29,0.24911,0.23914559999999999,397.99,1597.6430641347692,2.5,STOP_LOSS,RSI+OBV,ad_A_only,0.22,-16.5046,-4.147
DIAUSDT,2025-08-01 20:00,2025-08-01 22:29,0.7782,0.747072,70.82,91.00348117776778,2.5,STOP_LOSS,RSI+OBV,ad_A_only,0.42,-2.9369,-4.147
EPICUSDT,2025-08-02 00:00,2025-08-02 07:14,1.824,1.75104,104.88,57.49943759090273,7.25,STOP_LOSS,RSI,ad_A_only,1.43,-4.3493,-4.147
BROCCOLI714USDT,2025-08-02 00:00,2025-08-02 12:44,0.0512,0.049152,457.67,8938.816772353168,12.75,STOP_LOSS,RSI,ad_A_only,0.47,-18.9795,-4.147
CITYUSDT,2025-08-02 00:00,2025-08-02 15:14,0.948,1.0045,457.67,482.7715387600024,15.25,TRAILING,RSI+OBV,ad_full,8.12,26.5696,5.805
UNIUSDT,2025-08-02 00:00,2025-08-03 00:14,9.037,8.767,457.67,50.64373340096074,24.25,TIME_24H,RSI,ad_A_only,1.59,-14.3501,-3.135
CFXUSDT,2025-08-03 08:00,2025-08-03 10:44,0.2073,0.212366,938.99,4529.6424964502485,2.75,TRAILING,RSI,ad_A_only,4.53,21.5215,2.292
XLMUSDT,2025-08-03 12:00,2025-08-03 18:44,0.3857,0.395234,987.14,2559.353627045658,6.75,TRAILING,RSI,ad_A_only,4.56,22.9019,2.32
XRPUSDT,2025-08-04 00:00,2025-08-04 15:59,2.948,3.019674,998.59,338.73596517710934,16.0,TRAILING,RSI,ad_A_only,4.52,22.7625,2.279
XLMUSDT,2025-08-04 04:00,2025-08-04 21:59,0.4117,0.4165,495.18,1202.766621906263,18.0,TRAILING,RSI,ad_A_only,3.23,5.0262,1.015
ALGOUSDT,2025-08-04 04:00,2025-08-05 04:14,0.2455,0.2426,495.18,2017.022477551155,24.25,TIME_24H,RSI,ad_A_only,2.2,-6.5877,-1.33
CRVUSDT,2025-08-04 16:00,2025-08-04 16:29,0.9081,0.91679,1009.6,1111.775654864989,0.5,TRAILING,RSI,ad_A_only,3.02,8.1397,0.806
XLMUSDT,2025-08-05 12:00,2025-08-05 15:59,0.4095,0.39311999999999997,672.98,1643.4093181824524,4.0,STOP_LOSS,RSI,ad_A_only,0.17,-27.9083,-4.147
XRPUSDT,2025-08-05 12:00,2025-08-05 20:59,3.0627,2.9401919999999997,672.98,219.73295320981953,9.0,STOP_LOSS,RSI,ad_A_only,0.09,-27.9083,-4.147
DASHUSDT,2025-08-05 12:00,2025-08-06 03:29,21.58,20.7168,672.98,31.18517682093208,15.5,STOP_LOSS,MACD,ad_A_only,0.23,-27.9083,-4.147
ILVUSDT,2025-08-06 00:00,2025-08-06 00:14,20.39,19.5744,429.95,21.086187111365476,0.25,STOP_LOSS,MACD,ad_full,0.0,-17.8299,-4.147
1000CATUSDT,2025-08-06 00:00,2025-08-06 09:29,0.009,0.009153199999999998,429.95,47771.92835563801,9.5,TRAILING,MACD,ad_A_only,3.78,6.6682,1.551
LISTAUSDT,2025-08-06 00:00,2025-08-06 23:59,0.2631,0.27871199999999996,429.95,1634.159464845086,24.0,TRAILING,MACD,ad_A_only,8.1,24.8484,5.779
EPICUSDT,2025-08-06 08:00,2025-08-06 08:14,1.976,1.9992,528.61,267.51444580038196,0.25,TRAILING,MACD,ad_A_only,3.24,5.4088,1.023
PYRUSDT,2025-08-06 08:00,2025-08-06 09:14,1.129,1.1436600000000001,528.61,468.2095171847252,1.25,TRAILING,MACD,ad_A_only,3.37,6.0659,1.148
CRVUSDT,2025-08-06 12:00,2025-08-06 21:44,0.9046,0.916006,971.4,1073.8411444540109,9.75,TRAILING,MACD,ad_A_only,3.33,10.782,1.11
CVXUSDT,2025-08-06 16:00,2025-08-06 19:44,4.298,4.36002,266.72,62.05654413175544,3.75,TRAILING,RSI+OBV,ad_A_only,3.51,3.4458,1.292
INJUSDT,2025-08-06 16:00,2025-08-07 16:14,13.19,13.73,266.72,20.221306040810074,24.25,TIME_24H,RSI,ad_A_only,4.85,10.5112,3.941
ALTUSDT,2025-08-06 20:00,2025-08-07 06:14,0.03399,0.0343686,134.98,3971.0591003353416,10.25,TRAILING,RSI+OBV,ad_A_only,3.18,1.2999,0.963
PENGUUSDT,2025-08-06 20:00,2025-08-07 10:44,0.035456,0.03621786,134.98,3806.867633698055,14.75,TRAILING,RSI+OBV,ad_A_only,4.23,2.6957,1.997
SUIUSDT,2025-08-07 00:00,2025-08-07 10:44,3.4986,3.602676,990.89,283.2260804523367,10.75,TRAILING,RSI+OBV,ad_A_only,5.08,27.9686,2.823
LISTAUSDT,2025-08-07 08:00,2025-08-07 12:59,0.2815,0.28518,291.21,1034.4994205305736,5.0,TRAILING,RSI,ad_A_only,3.37,3.3673,1.156
POLUSDT,2025-08-07 08:00,2025-08-08 08:14,0.238,0.2392,291.21,1223.5780961317498,24.25,TIME_24H,MACD,ad_A_only,1.22,1.0304,0.354
FLOKIUSDT,2025-08-07 12:00,2025-08-07 15:59,0.00011135,0.0001152186,578.41,5194550.420100215,4.0,TRAILING,RSI+OBV,ad_A_only,5.59,19.2129,3.322
CYBERUSDT,2025-08-07 12:00,2025-08-08 05:29,1.659,1.69638,578.41,348.65171143951716,17.5,TRAILING,RSI+OBV,ad_A_only,4.34,12.1552,2.101
OGUSDT,2025-08-07 16:00,2025-08-07 17:14,7.45,7.53326,445.95,59.859445527104185,1.25,TRAILING,MACD+RSI,ad_full,3.18,4.3112,0.967
1INCHUSDT,2025-08-07 16:00,2025-08-08 00:29,0.271,0.274988,445.95,1645.5825430882885,8.5,TRAILING,MACD,ad_A_only,3.54,5.8887,1.32
CRVUSDT,2025-08-07 20:00,2025-08-08 00:14,0.9161,0.9348219999999999,363.65,396.9571322000654,4.25,TRAILING,MACD,ad_A_only,4.13,6.8808,1.892
LISTAUSDT,2025-08-07 20:00,2025-08-08 20:14,0.2881,0.2936,363.65,1262.2437653886843,24.25,TIME_24H,RSI,ad_A_only,2.81,6.3917,1.758
IOTAUSDT,2025-08-08 04:00,2025-08-08 17:59,0.1997,0.202272,411.19,2059.059632030407,14.0,TRAILING,RSI+OBV,ad_A_only,3.36,4.6751,1.137
IMXUSDT,2025-08-08 04:00,2025-08-09 00:44,0.538,0.5488000000000001,411.19,764.3015028187217,20.75,TRAILING,MACD+RSI,ad_A_only,4.09,7.6315,1.856
ARBUSDT,2025-08-08 12:00,2025-08-09 12:14,0.422,0.4628,441.4,1045.9670693084854,24.25,TIME_24H,RSI+OBV,ad_A_only,10.47,41.9814,9.511
JASMYUSDT,2025-08-08 12:00,2025-08-09 12:14,0.01593,0.01649,441.4,27708.60660691656,24.25,TIME_24H,RSI+OBV,ad_A_only,3.95,14.8431,3.363
MANTAUSDT,2025-08-09 00:00,2025-08-09 13:44,0.226,0.23715999999999998,392.9,1738.4762648816056,13.75,TRAILING,RSI,ad_A_only,7.08,18.7975,4.784
SUPERUSDT,2025-08-09 00:00,2025-08-09 13:59,0.7423,0.757638,392.9,529.2949425612865,14.0,TRAILING,RSI+OBV,ad_A_only,4.15,7.5229,1.915
NOTUSDT,2025-08-09 04:00,2025-08-09 14:14,0.002259,0.0022932,418.52,185266.56499380994,10.25,TRAILING,RSI+OBV,ad_full,3.59,5.7036,1.363
